ID,SFR,Reference,ID_2MASS,RA_2MASS,DEC_2MASS,eRA_2MASS,eDEC_2MASS,Jmag,Hmag,Kmag,eJmag,eHmag,eKmag,Qflg,ID_GaiaDR1,RA_GaiaDR1,DEC_GaiaDR1,eRA_GaiaDR1,eDEC_GaiaDR1,Gmag,eGmag,GLON_GaiaDR1,GLAT_GaiaDR1,ID_UCAC5,RA_UCAC5,DEC_UCAC5,eRA_UCAC5,eDEC_UCAC5,pmRA_UCAC5,pmDEC_UCAC5,epmRA_UCAC5,epmDEC_UCAC5,ID_SPM4,RA_SPM4,DEC_SPM4,eRA_SPM4,eDEC_SPM4,pmRA_SPM4,pmDEC_SPM4,epmRA_SPM4,epmDEC_SPM4,ID_TGAS,RA_TGAS,DEC_TGAS,eRA_TGAS,eDEC_TGAS,pmRA_TGAS,pmDEC_TGAS,epmRA_TGAS,epmDEC_TGAS,PLX_TGAS,ePLX_TGAS,ID_HSOY,RA_HSOY,DEC_HSOY,eRA_HSOY,eDEC_HSOY,pmRA_HSOY,pmDEC_HSOY,epmRA_HSOY,epmDEC_HSOY,imag_HSOY,Binary,binREF,pmRA_ALL,pmDEC_ALL,rvALL,pmRA_final,pmDEC_final,epmRA_final,epmDEC_final,pmREF_final,RV_final,eRV_final,rvREF_final,GLON,GLAT,pmGLON,pmGLAT,pmPAR,pmPERP,kinPLX1,ekinPLX1,kinPLX2,ekinPLX2,PLX_final,ePLX_final,refPLX_final,d_TGAS,dmax_TGAS,dmin_TGAS,d_kinPLX1,dmax_kinPLX1,dmin_kinPLX1,d_kinPLX2,dmax_kinPLX2,dmin_kinPLX2,d_final,dmax_final,dmin_final,Ugal,Vgal,Wgal,Vspace,Ugal_max,Vgal_max,Wgal_max,Vspace_max,Ugal_min,Vgal_min,Wgal_min,Vspace_min,Xgal_TGAS,Ygal_TGAS,Zgal_TGAS,Xgal_max_TGAS,Ygal_max_TGAS,Zgal_max_TGAS,Xgal_min_TGAS,Ygal_min_TGAS,Zgal_min_TGAS,Xgal_kinPLX1,Ygal_kinPLX1,Zgal_kinPLX1,Xgal_max_kinPLX1,Ygal_max_kinPLX1,Zgal_max_kinPLX1,Xgal_min_kinPLX1,Ygal_min_kinPLX1,Zgal_min_kinPLX1,Xgal_kinPLX2,Ygal_kinPLX2,Zgal_kinPLX2,Xgal_max_kinPLX2,Ygal_max_kinPLX2,Zgal_max_kinPLX2,Xgal_min_kinPLX2,Ygal_min_kinPLX2,Zgal_min_kinPLX2,Xgal_final,Ygal_final,Zgal_final,Xgal_max_final,Ygal_max_final,Zgal_max_final,Xgal_min_final,Ygal_min_final,Zgal_min_final,Xeq_TGAS,Yeq_TGAS,Zeq_TGAS,Xeq_max_TGAS,Yeq_max_TGAS,Zeq_max_TGAS,Xeq_min_TGAS,Yeq_min_TGAS,Zeq_min_TGAS,Xeq_kinPLX1,Yeq_kinPLX1,Zeq_kinPLX1,Xeq_max_kinPLX1,Yeq_max_kinPLX1,Zeq_max_kinPLX1,Xeq_min_kinPLX1,Yeq_min_kinPLX1,Zeq_min_kinPLX1,Xeq_kinPLX2,Yeq_kinPLX2,Zeq_kinPLX2,Xeq_max_kinPLX2,Yeq_max_kinPLX2,Zeq_max_kinPLX2,Xeq_min_kinPLX2,Yeq_min_kinPLX2,Zeq_min_kinPLX2,Xeq_final,Yeq_final,Zeq_final,Xeq_max_final,Yeq_max_final,Zeq_max_final,Xeq_min_final,Yeq_min_final,Zeq_min_final,CPSM,CTRL
2MASSJ15562511-2016159,US,2015MNRAS.448.2737R,2MASSJ15562511-2016159,239.104646,-20.27109,0.06,0.06,10.82,10.173,9.857,0.023,0.022,0.023,AAA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,6470026972,239.1046442,-20.2710878,26.7,26.6,-12.18,-24.66,2.59,2.48,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,-12.18[2.59],-24.66[2.48],---,-12.18,-24.66,2.59,2.48,SPM4,0,0,---,351.209688922459,24.7961516786385,-26.0625473289791,-8.7870146651025,-27.5010841504211,-0.397957976995974,0,0,7.37060857807076,0.904309923343896,7.37060857807076,0.904309923343896,CPSM,0,0,0,0,0,0,139.785485190179,167.522970311327,127.669338844218,139.785485190179,167.522970311327,127.669338844218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.40753879365,-19.3923981958173,58.6247897718004,150.292023306732,-23.2404111399942,70.2576444406053,114.537625577386,-17.7115288679326,53.5433857089256,125.40753879365,-19.3923981958173,58.6247897718004,150.292023306732,-23.2404111399942,70.2576444406053,114.537625577386,-17.7115288679326,53.5433857089256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.3303661059104,-112.521548944763,-48.4304108280035,-80.6906590256172,-134.849080200369,-58.0404057278688,-61.4943913038312,-102.768550969085,-44.2326220204693,-67.3303661059104,-112.521548944763,-48.4304108280035,-80.6906590256172,-134.849080200369,-58.0404057278688,-61.4943913038312,-102.768550969085,-44.2326220204693,1,0
2MASSJ15562563-2240271,US,2012ApJ...758...31L,2MASSJ15562563-2240271,239.10683,-22.674196,0.06,0.06,11.362,10.649,10.374,0.023,0.022,0.021,AAA,6237403123616406528,239.1067415469,-22.6743231827,0.243,0.098,14.283,0.000969454279317046,349.3614862858,23.08658358,6237403123616406528,239.1067924,-22.6742119,0,0,-10.8,-25.6,3,2.9,5740049463,239.1067921,-22.6741953,34.7,33.9,-17.3,-21.68,1.21,1.17,NA,0,0,0,0,0,0,0,0,0,0,6237403123616406528,239.1068086575,-22.6742212908,0.243,0.098,-14.862,-24.454,2.047,2.047,13.17,-,---,-10.8[3];-17.3[1.21],-25.6[2.9];-21.68[1.17],---,-14.862,-24.454,2.047,2.047,HSOY,0,0,---,349.361602089904,23.0866782403109,-27.7198389913752,-7.10546875950032,-28.5269345170958,2.25636146424474,0,0,7.58488816071652,0.835441356617356,7.58488816071652,0.835441356617356,CPSM,0,0,0,0,0,0,135.028852967731,157.528180064216,124.130280439412,135.028852967731,157.528180064216,124.130280439412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.079734041076,-22.9312914325593,52.9479512679787,142.421400341822,-26.7522424022702,61.7704602983393,112.226322666823,-21.0804400230055,48.6743677009328,122.079734041076,-22.9312914325593,52.9479512679787,142.421400341822,-26.7522424022702,61.7704602983393,112.226322666823,-21.0804400230055,48.6743677009328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63.9707543641954,-106.916262890664,-52.052343360805,-74.6299497540351,-124.731299587198,-60.7256207653997,-58.8074882117676,-98.2867394965113,-47.8510469199455,-63.9707543641954,-106.916262890664,-52.052343360805,-74.6299497540351,-124.731299587198,-60.7256207653997,-58.8074882117676,-98.2867394965113,-47.8510469199455,1,0
2MASSJ15562941-2348197,US,2012ApJ...758...31L,2MASSJ15562941-2348197,239.12257,-23.805487,0.06,0.06,9.665,8.97,8.745,0.022,0.053,0.019,AAA,6237031591765739520,239.1224688211,-23.8056317133,0.804,0.602,11.929,0.00130274099180141,348.5183411883,22.2650928805,6237031591765739520,239.1225657,-23.8055,0,0,-20.8,-30.9,1,1,5740321326,239.1225704,-23.805413,34.8,33.6,-13.14,-29.82,1.02,0.99,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,-20.8[1];-13.14[1.02],-30.9[1];-29.82[0.99],---,-20.8,-30.9,1,1,UCAC5,0,0,---,348.518478317498,22.2651940134537,-36.4292080031763,-7.76935031140415,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ15562954-2256581,US,2012ApJ...758...31L,2MASSJ15562954-2256581,239.123095,-22.949478,0.06,0.06,11.385,10.686,10.388,0.024,0.022,0.019,AAA,6237359933424755712,239.1230209191,-22.9496019988,0.272,0.096,14.25,0.00110561115321876,349.1643235505,22.8790819129,6237359933424755712,239.1230611,-22.9494994,0,0,-8.5,-23.6,3,3,5740369318,239.1230943,-22.9494252,41.2,39.8,-4.76,-16.25,1.18,1.14,NA,0,0,0,0,0,0,0,0,0,0,6237359933424755712,239.1230305559,-22.9494936934,0.272,0.096,-2.13,-25.993,2.047,2.047,13.03,-,---,-8.5[3];-4.76[1.18],-23.6[3];-16.25[1.14],---,-2.13,-25.993,2.047,2.047,HSOY,0,0,---,349.164426432191,22.8791839969037,-19.6672395331382,-17.1281241864416,-24.175039760945,-9.78470242555844,0,0,6.4194144556511,0.765534177893687,6.4194144556511,0.765534177893687,CPSM,0,0,0,0,0,0,160.184445718639,190.469902734038,146.554261710639,160.184445718639,190.469902734038,146.554261710639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.950925006571,-27.7441502848746,62.2779906138383,172.356238855455,-32.9896300635867,74.0526507519002,132.616969789473,-25.3833850318445,56.9787215873928,144.950925006571,-27.7441502848746,62.2779906138383,172.356238855455,-32.9896300635867,74.0526507519002,132.616969789473,-25.3833850318445,56.9787215873928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75.6992334421092,-126.599981010521,-62.4590066731795,-90.0113963379781,-150.535752463506,-74.2678908213173,-69.2579433627165,-115.827517873784,-57.1443348890808,-75.6992334421092,-126.599981010521,-62.4590066731795,-90.0113963379781,-150.535752463506,-74.2678908213173,-69.2579433627165,-115.827517873784,-57.1443348890808,1,0
[SCH2006]J15563309-18074323,USfield,2008ApJ...688..377S,2MASSJ15563311-1807421,239.137989,-18.128378,0.06,0.06,14.183,13.612,13.136,0.032,0.04,0.034,AAA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,---,---,---,0,0,0,0,---,0,0,---,352.926674104472,26.2767812549581,0,0,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ15563425-2003332,US,2015MNRAS.448.2737R,2MASSJ15563425-2003332,239.142732,-20.05924,0.06,0.06,11.827,11.138,10.868,0.022,0.022,0.021,AAA,6246974028738961408,239.1426607754,-20.0593430243,0.274,0.106,15.097,0.00133185203292243,351.4028713201,24.9201900214,NA,NA,NA,0,0,NA,NA,NA,NA,6470249305,239.1426835,-20.0592082,33.7,33.6,-3.72,-24.17,3.12,2.98,NA,0,0,0,0,0,0,0,0,0,0,6246974028738961408,239.1427144202,-20.0592517957,0.274,0.106,-12.094,-21.895,2.091,2.091,13.7,-,---,-3.72[3.12],-24.17[2.98],---,-12.094,-21.895,2.091,2.091,HSOY,0,0,---,351.402957675962,24.9202745166441,-24.0551741634775,-6.85597965025891,-25.0008928787977,0.781803212375035,0,0,6.71422372684664,0.808129673793401,6.71422372684664,0.808129673793401,CPSM,0,0,0,0,0,0,153.246800521973,182.675675664555,140.127586610537,153.246800521973,182.675675664555,140.127586610537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.417201198807,-20.7751419079166,64.5715739595528,163.806226240429,-24.764713339066,76.9716291733857,125.653134011124,-18.9966151797758,59.0437046109722,137.417201198807,-20.7751419079166,64.5715739595528,163.806226240429,-24.764713339066,76.9716291733857,125.653134011124,-18.9966151797758,59.0437046109722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8324381697551,-123.574073618558,-52.5623560492281,-88.0109110446822,-147.304722291118,-62.6562112429677,-67.5117610224827,-112.995094480414,-48.0625766714526,-73.8324381697551,-123.574073618558,-52.5623560492281,-88.0109110446822,-147.304722291118,-62.6562112429677,-67.5117610224827,-112.995094480414,-48.0625766714526,1,0
[SCH2006]J15564167-24174525,USfield,2008ApJ...688..377S,2MASSJ15564165-2417449,239.173567,-24.295809,0.08,0.07,13.144,12.555,12.299,0.028,0.027,0.024,AAA,6236936587088136192,239.1736216273,-24.296067854,0.274,0.128,16.087,0.00191216819132697,348.1872417755,21.8796533929,NA,NA,NA,0,0,NA,NA,NA,NA,5740299039,239.1735591,-24.2956846,187.1,186.6,8.43,-59.2,13.02,12.74,NA,0,0,0,0,0,0,0,0,0,0,6236936587088136192,239.1735738262,-24.2958094276,0.274,0.128,10.456,-62.022,2.102,2.102,14.64,-,---,8.43[13.02],-59.2[12.74],---,10.456,-62.022,2.102,2.102,HSOY,0,0,---,348.187353458145,21.8799361166061,-35.4821178402032,-51.9333778371284,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ15564244-2039339,US,2015MNRAS.448.2737R,2MASSJ15564244-2039339,239.17687,-20.659437,0.06,0.06,11.313,10.607,10.28,0.023,0.026,0.021,AAA,6246729387401678848,239.1768044047,-20.6595785103,0.26,0.11,14.259,0.0011237354492479,350.9598474424,24.4737574303,6246729387401678848,239.1768725,-20.6594858,0,0,-14.7,-21.4,2.8,2.8,6470022735,239.176878,-20.6594838,26.1,26,-13.49,-24.71,1.96,1.88,NA,0,0,0,0,0,0,0,0,0,0,6246729387401678848,239.1768633673,-20.6594734426,0.26,0.11,-13.241,-25.216,2.091,2.091,13.08,-,---,-14.7[2.8];-13.49[1.96],-21.4[2.8];-24.71[1.88],---,-13.241,-25.216,2.091,2.091,HSOY,0,0,---,350.959959293319,24.4738737630666,-27.193797598988,-8.46570192868106,-28.4789682030408,0.345118950788695,0,0,7.60194485032951,0.869887051964128,7.60194485032951,0.869887051964128,CPSM,0,0,0,0,0,0,134.991721334586,158.883264579616,123.810283495173,134.991721334586,158.883264579616,123.810283495173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.336646148173,-19.3047687321764,55.9241364223433,142.811442528247,-22.7214280090584,65.8218835624345,111.286265627534,-17.7057442183097,51.2919097276457,121.336646148173,-19.3047687321764,55.9241364223433,142.811442528247,-22.7214280090584,65.8218835624345,111.286265627534,-17.7057442183097,51.2919097276457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.7204143600892,-108.469921572364,-47.6267667180756,-76.174972930298,-127.667497515617,-56.0560018253571,-59.3595871704373,-99.4852988598262,-43.6818156774822,-64.7204143600892,-108.469921572364,-47.6267667180756,-76.174972930298,-127.667497515617,-56.0560018253571,-59.3595871704373,-99.4852988598262,-43.6818156774822,1,0
2MASSJ15564769-1950077,US,2015MNRAS.448.2737R,2MASSJ15564769-1950077,239.198714,-19.835474,0.06,0.06,9.902,9.168,8.946,0.025,0.025,0.025,AAA,6247030859745657856,239.1986624457,-19.8355445617,0.349,0.173,12.436,0.00280189377445344,351.6190568593,25.0404224264,6247030859745657856,239.1987153,-19.8354456,0,0,-11.5,-22.9,1,1,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,6247030859745657856,239.1987065347,-19.8354570358,0.349,0.173,-9.954,-21.006,2.296,2.296,11.14,-,---,-11.5[1],-22.9[1],---,-9.954,-21.006,2.296,2.296,HSOY,0,0,---,351.619103460124,25.0404968684428,-21.930978233392,-7.70495591982764,-23.2340120306292,-0.717521400779949,0,0,6.22888228279864,0.788443400832867,6.22888228279864,0.788443400832867,CPSM,0,0,0,0,0,0,165.685570759523,200.318763500003,151.046356076562,165.685570759523,200.318763500003,151.046356076562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.509539162409,-21.8793877565068,70.1278655534165,179.552432457425,-26.4528279766851,84.7866669991686,135.387919601334,-19.9462257253717,63.9316900241405,148.509539162409,-21.8793877565068,70.1278655534165,179.552432457425,-26.4528279766851,84.7866669991686,135.387919601334,-19.9462257253717,63.9316900241405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.8077469852958,-133.871909285665,-56.2204925560998,-96.4899304177741,-161.85510429518,-67.9722410380854,-72.7563016715884,-122.04360335011,-51.2531085145221,-79.8077469852958,-133.871909285665,-56.2204925560998,-96.4899304177741,-161.85510429518,-67.9722410380854,-72.7563016715884,-122.04360335011,-51.2531085145221,1,0
Hip78099,US,1999AJ....117..354D,2MASSJ15564785-2311026,239.199379,-23.184059,0.06,0.06,7.253,7.278,7.183,0.032,0.033,0.023,AAA,6237347495198941184,239.199337596,-23.1841753796,0.316,0.12,7.708,0.00104462273431132,349.0413353985,22.6620688753,6237347495198941184,239.1993926,-23.1840172,0,0,-12,-37.6,1.9,1.9,5750000038,239.1993966,-23.1840741,13.6,13.6,-12.76,-26.83,1.27,1.31,6237347495198941184,239.199337596,-23.1841753796,0.316,0.12,-12.603,-24.22,0.058,0.024,6.57,0.43139309220246,6237347495198941184,239.1993951839,-23.184074621,0.301,0.119,-12.705,-24.182,0.044,0.042,7.74,-,---,-12[1.9];-12.76[1.27],-37.6[1.9];-26.83[1.31],---,-12.603,-24.22,0.058,0.024,TGAS,0,0,---,349.041409012233,22.6621867858425,-25.9273139371555,-8.55677515213427,-27.2998209504134,0.404703688354491,0,0,7.2248956770446,0.621092358411212,6.57,0.43139309220246,TGAS,153.465398773611,165.987264583862,145.125397591436,0,0,0,140.405975622726,156.706273679247,130.948566195778,153.465398773611,165.987264583862,145.125397591436,0,0,0,0,0,0,0,0,0,0,0,0,139.03432494907,-26.9212696707482,59.1297754605473,150.378700775436,-29.1178855134893,63.9544142366111,131.478573335322,-25.458246587539,55.9163970626573,0,0,0,0,0,0,0,0,0,127.202940829148,-24.6303542253192,54.0980173917775,141.970445132188,-27.489791748044,60.378475213048,118.634856127642,-22.9713126980161,50.4541048204568,139.03432494907,-26.9212696707482,59.1297754605473,150.378700775436,-29.1178855134893,63.9544142366111,131.478573335322,-25.458246587539,55.9163970626573,-72.2363709745747,-121.1746535545,-60.417205042222,-78.1304301644087,-131.061786182041,-65.3468904319896,-68.3107211268673,-114.589476948111,-57.133861920564,0,0,0,0,0,0,0,0,0,-66.0892828167229,-110.863071343942,-55.2758907619646,-73.7618551803735,-123.733614056621,-61.6930926706697,-61.6376673953778,-103.395601021697,-51.5526394683028,-72.2363709745747,-121.1746535545,-60.417205042222,-78.1304301644087,-131.061786182041,-65.3468904319896,-68.3107211268673,-114.589476948111,-57.133861920564,1,0
Hip78104,US,1999AJ....117..354D,2MASSJ15565307-2912507,239.221138,-29.2141,0.09,0.09,4.343,4.518,4.457,0.314,0.076,0.023,DEA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,5020000124,239.2211253,-29.2141104,36.5,47.4,-16.52,-24.76,8.73,10.32,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,-16.52[8.73],-24.76[10.32],---,-16.52,-24.76,8.73,10.32,SPM4,0,0,---,344.62884311754,18.2707877832878,-28.933251514672,-6.98820125559706,-29.4951236138335,4.00071031251743,0,0,7.66442848063843,2.45599583915168,7.66442848063843,2.45599583915168,CPSM,0,0,0,0,0,0,176.101983309769,1141.05945991201,249.27537840391,176.101983309769,1141.05945991201,249.27537840391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.242108586826,-44.3261594385995,55.2094424309137,1044.7743397388,-287.213026215681,357.731669900887,228.240970812483,-62.7444391004537,78.1499128787576,161.242108586826,-44.3261594385995,55.2094424309137,1044.7743397388,-287.213026215681,357.731669900887,228.240970812483,-62.7444391004537,78.1499128787576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78.6533826850293,-132.053019594105,-85.9508809374029,-509.637567278061,-855.642533864868,-556.921983149262,-111.335212489174,-186.923314604562,-121.664946453967,-78.6533826850293,-132.053019594105,-85.9508809374029,-509.637567278061,-855.642533864868,-556.921983149262,-111.335212489174,-186.923314604562,-121.664946453967,1,0
2MASSJ15565496-2329477,US,2012ApJ...758...31L,2MASSJ15565496-2329477,239.229036,-23.496611,0.07,0.06,11.219,10.584,10.285,0.023,0.023,0.023,AAA,6237045610540902400,239.2289836459,-23.4967433642,0.857,0.152,13.965,0.0028704914238855,348.8264840742,22.4190422673,6237045610540902400,239.2290875,-23.4966036,0,0,-22.1,-32.5,1.6,1.6,5750054525,239.2290843,-23.4966055,56.8,55.4,-23.75,-31.03,1.83,1.76,NA,0,0,0,0,0,0,0,0,0,0,6237045610540902400,239.229078831,-23.4966066358,0.857,0.152,-20.951,-32.815,2.101,2.101,12.71,-,---,-22.1[1.6];-23.75[1.83],-32.5[1.6];-31.03[1.76],---,-20.951,-32.815,2.101,2.101,HSOY,0,0,---,348.826577394367,22.4191650444641,-37.893500764153,-8.93595131125583,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ15565545-2258403,US,2012ApJ...758...31L,2MASSJ15565545-2258403,239.231075,-22.977877,0.06,0.06,10.411,9.664,9.432,0.023,0.026,0.023,AAA,6237360208302129152,239.2310047675,-22.9779891599,0.228,0.103,12.814,0.00308742822454813,349.2200302046,22.789329365,6237360208302129152,239.2310717,-22.9778886,0,0,-14.2,-23.2,1.1,1.1,5750059155,239.2310704,-22.9778783,38.7,38.2,-14.41,-21.35,1.23,1.21,NA,0,0,0,0,0,0,0,0,0,0,6237360208302129152,239.2310536231,-22.9778828129,0.228,0.103,-10.795,-25.523,2.24,2.24,12.3,-,---,-14.2[1.1];-14.41[1.23],-23.2[1.1];-21.35[1.21],---,-10.795,-25.523,2.24,2.24,HSOY,0,0,---,349.220121300026,22.7894254282911,-25.5565366602413,-10.7153622399685,-27.6535584856933,-1.79895999909463,0,0,7.33953076049773,0.859868779631661,7.33953076049773,0.859868779631661,CPSM,0,0,0,0,0,0,139.992284806688,165.724372802572,128.214674277357,139.992284806688,165.724372802572,128.214674277357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.786150550895,-24.1396094290652,54.2253731245335,150.090808997895,-28.5767293380139,64.1925800658081,116.119577719659,-22.1087338091816,49.6633693944685,126.786150550895,-24.1396094290652,54.2253731245335,150.090808997895,-28.5767293380139,64.1925800658081,116.119577719659,-22.1087338091816,49.6633693944685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.9344323723954,-110.742555279213,-54.6495826457755,-78.053890370441,-131.098228316971,-64.694763860735,-60.3873405021045,-101.425736949527,-50.0518899880605,-65.9344323723954,-110.742555279213,-54.6495826457755,-78.053890370441,-131.098228316971,-64.694763860735,-60.3873405021045,-101.425736949527,-50.0518899880605,1,0
2MASSJ15570234-1950419,US,2012ApJ...758...31L,2MASSJ15570234-1950419,239.259751,-19.844994,0.06,0.06,9.177,8.488,8.372,0.025,0.024,0.025,AAA,6247031031544350720,239.2597393727,-19.8451061945,4.777,2.202,10.971,0.00334996192368538,351.6561463285,24.9928569298,6247031031544350720,239.2597917,-19.8449981,0,0,-11.4,-25,1,1,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,6247031031544350720,239.259802723,-19.8450024393,4.552,2.179,-14.255,-24.902,1.017,1.001,11.69,-,---,-11.4[1],-25[1],---,-14.255,-24.902,1.017,1.001,HSOY,0,0,---,351.656196426989,24.9929873622453,-27.7303111644522,-7.37187030017878,-28.6614833541477,1.35425290840171,0,0,7.69032961073815,0.675448359374541,7.69032961073815,0.675448359374541,CPSM,0,0,0,0,0,0,131.999724205088,147.786288499961,122.960160543723,131.999724205088,147.786288499961,122.960160543723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.372840256331,-17.361164162527,55.7708513364301,132.529691452247,-19.4374801240646,62.4407905026245,110.266468582318,-16.1722423702456,51.9515694088341,118.372840256331,-17.361164162527,55.7708513364301,132.529691452247,-19.4374801240646,62.4407905026245,110.266468582318,-16.1722423702456,51.9515694088341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63.4644238324141,-106.71543347461,-44.8108285592343,-71.0544791397334,-119.478112047974,-50.1699990455135,-59.1182730891476,-99.4073806710673,-41.7421074697089,-63.4644238324141,-106.71543347461,-44.8108285592343,-71.0544791397334,-119.478112047974,-50.1699990455135,-59.1182730891476,-99.4073806710673,-41.7421074697089,1,0
2MASSJ15570368-2304484,US,2015MNRAS.448.2737R,2MASSJ15570368-2304484,239.265353,-23.080118,0.06,0.06,11.145,10.507,10.213,0.02,0.026,0.023,AAA,6237354367146749952,239.2652932488,-23.0802165904,0.295,0.113,14.286,0.000698067451857625,349.1670611387,22.6941464077,6237354367146749952,239.2653548,-23.0800869,0,0,-13,-29.9,4,4,5750054550,239.2653636,-23.0800771,46.5,45.6,-12.9,-16.09,1.7,1.63,NA,0,0,0,0,0,0,0,0,0,0,6237354367146749952,239.2653489015,-23.0801233177,0.295,0.113,-12.288,-22.385,2.066,2.066,13.23,-,---,-13[4];-12.9[1.7],-29.9[4];-16.09[1.63],---,-12.288,-22.385,2.066,2.066,HSOY,0,0,---,349.167134409265,22.6942396375719,-24.4309940351953,-7.43032297092475,-25.5179241644269,0.958496394649544,0,0,6.75790143600214,0.790534351376871,6.75790143600214,0.790534351376871,CPSM,0,0,0,0,0,0,152.007913738781,179.866003812025,139.234603098828,152.007913738781,179.866003812025,139.234603098828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.739873037212,-26.3571794612343,58.6466734415327,162.983096862662,-31.1875903355622,69.39469485072,126.165513896704,-24.1423708202191,53.7185604279174,137.739873037212,-26.3571794612343,58.6466734415327,162.983096862662,-31.1875903355622,69.39469485072,126.165513896704,-24.1423708202191,53.7185604279174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.4674451343899,-120.199263476927,-59.5898245070759,-84.5650956111919,-142.2278659774,-70.5106947284753,-65.4619954515916,-110.098851640982,-54.5824579780068,-71.4674451343899,-120.199263476927,-59.5898245070759,-84.5650956111919,-142.2278659774,-70.5106947284753,-65.4619954515916,-110.098851640982,-54.5824579780068,1,0
